rmse,mae,spearman
2.1222173198081133,1.6919808845000406,0.4360558975286482
2.2975974282708216,1.8148005825643756,0.49061476922579145
2.1869184362256124,1.6993570998411751,0.4594620421858775
2.1520528291820726,1.612965270695312,0.4935575663419015
2.4262591753517824,1.8680081008152065,0.4721525987650409
